"","Height","Gender","Age","Race"
"4446",67.3250963395601,1,84.94,0
"4447",69.5463982801028,1,65.97,1
"4448",66.3177897517586,0,38.91,3
"4449",62.3852661493291,0,90.62,3
"4450",68.8836218473108,0,48.82,1
"4451",72.4119341770069,1,62.75,1
"4452",68.6571600701831,1,52.69,1
"4453",63.9021128456549,0,39.4,0
"4454",71.3829167227294,1,25.92,1
"4455",62.1981780041597,0,90.68,2
"4456",65.1014572996951,0,21.18,0
"4457",67.8922237583541,1,60.71,2
"4458",67.6394620934443,1,33.67,0
"4459",63.4570214808747,1,85.2,3
"4460",64.638319520254,0,80.5,3
"4461",64.7642150212972,1,48.69,3
"4462",71.0713384863684,1,65.92,1
"4463",61.815719454168,0,57.64,1
"4464",66.576469172723,0,53.2,4
"4465",66.6760202555374,1,57.23,0
"4466",63.2662172625968,0,69.2,0
"4467",68.2854158087547,0,61.2,0
"4468",67.1134207007928,1,54.65,2
"4469",68.8058010428034,1,56.97,1
"4470",66.9703509560436,0,28.08,2
"4471",63.3144362318306,0,48.26,2
"4472",62.5315579556264,0,23.05,1
"4473",67.2094773358151,0,68.52,0
"4474",62.7128072540022,0,61.48,1
"4475",66.4124540286528,0,26.91,3
"4476",69.0386135059912,1,86.37,1
"4477",68.4534171670466,1,71.46,2
"4478",69.4713299992866,1,66.02,0
"4479",67.7086934589082,0,24.38,2
"4480",60.6326153065197,0,94,0
"4481",72.4697960485807,1,30.4,2
"4482",69.4369499731165,1,84.79,4
"4483",68.5663769024013,1,58.85,3
"4484",61.834519833531,0,88.35,1
"4485",62.1853758095109,0,42.27,2
"4486",64.1448909146646,0,43.56,2
"4487",74.6619135467323,1,50.65,1
"4488",63.1128299945361,0,53.07,1
"4489",64.2912038116764,0,32.43,3
"4490",67.6205871657505,0,65.91,2
"4491",61.758623246075,0,75.17,1
"4492",65.3894369074042,0,58.98,2
"4493",65.0825721375636,0,38.62,1
"4494",66.6004106417758,1,24.72,1
"4495",70.0473814579683,1,96.44,0
"4496",66.5527944345997,0,77.26,0
"4497",66.370998485852,0,34.84,1
"4498",61.0412982014845,1,62.66,2
"4499",62.6923467122637,0,76.21,2
"4500",66.7429483423349,0,62,0
"4501",63.9076493095238,0,87.13,2
"4502",68.5349319406997,0,27.17,2
"4503",70.0076368299901,1,69.49,1
"4504",64.5749849467012,0,90.47,1
"4505",71.4572459634431,1,94.02,0
"4506",60.2814998640216,0,76.12,3
"4507",65.4639134474345,0,70.57,2
"4508",64.8182159291348,0,90.58,2
"4509",69.2941660276264,1,70.05,1
"4510",69.8632522083682,0,84.25,1
"4511",72.4783580485975,1,24.17,2
"4512",72.8484042456456,1,44.34,1
"4513",63.8855420864736,0,84.76,1
"4514",68.0563207043606,1,74.33,0
"4515",62.1534832680567,1,92.43,2
"4516",69.7928898084358,1,69.12,2
"4517",62.7528785896243,0,85.61,1
"4518",64.8433288413212,0,21.17,0
"4519",67.3290069085987,1,50.7,3
"4520",65.2518535631394,0,65.97,0
"4521",69.188092155232,0,38.06,0
"4522",71.1902431488664,1,48.45,0
"4523",63.9907125502711,0,23.36,0
"4524",65.9282357929235,0,63.58,1
"4525",72.1669299949818,1,65.63,0
"4526",72.9845115965797,1,48.77,0
"4527",65.5117003666387,0,21,3
"4528",72.892006790571,1,74.51,1
"4529",69.6380991036644,1,34.56,1
"4530",65.6157470883655,1,54.78,0
"4531",76.470715933829,1,62.5,2
"4532",74.035907262471,1,35.72,0
"4533",64.8829358664081,0,49.58,2
"4534",63.635091884706,0,38.08,1
"4535",67.2624770936543,1,87.84,2
"4536",64.4751730121181,0,82.46,1
"4537",66.6329064135417,0,86.58,3
"4538",67.9147911386464,1,36.53,0
"4539",72.6574395895188,1,79.02,2
"4540",69.5476494562851,1,62.23,1
"4541",65.4983603987731,0,60.15,1
"4542",61.7635135682592,0,80.72,3
"4543",60.9519717998996,0,91.82,0
"4544",69.8468284014752,1,64.47,0
"4545",76.5318413857245,1,89.77,3
"4546",71.6570721407845,1,66.78,2
"4547",65.356813294715,0,81.32,3
"4548",70.0503989396408,0,51.9,2
"4549",73.2935119471204,1,60.31,3
"4550",63.1033918431638,0,38.04,0
"4551",70.3720472534011,1,76.36,3
"4552",60.181978840974,0,61.46,2
"4553",66.6335391700873,1,84.02,1
"4554",61.2662385017182,0,50.67,2
"4555",64.3100346615167,0,80.68,3
"4556",68.8957834412997,1,24.34,0
"4557",68.5783801076098,1,51.26,2
"4558",69.9847404279995,1,98.74,2
"4559",63.7640404429635,0,25.79,2
"4560",65.6191764957212,0,20.26,1
"4561",69.6691913178405,1,23.72,2
"4562",67.5023512276356,1,95.87,2
"4563",66.0335467669991,1,49.67,2
"4564",65.5875067682365,0,41.52,1
"4565",63.5242502776763,0,67.53,1
"4566",64.617697030804,0,61.48,1
"4567",62.7432522416257,0,42.45,3
"4568",65.0646743947339,1,59.45,1
"4569",75.97575205051,1,61.27,1
"4570",64.766660165832,0,63.5,3
"4571",67.3604230445637,0,88.54,1
"4572",65.4588592290594,0,47.86,0
"4573",69.3333130065619,1,67.5,2
"4574",63.8377926701843,1,97.85,3
"4575",58.977032318953,0,78.94,4
"4576",69.7779464468993,1,78,1
"4577",68.9807831717402,1,83.24,2
"4578",62.1614191583657,0,79.45,1
"4579",67.0377836027201,1,42.38,2
"4580",69.7149382285886,1,89.8,2
"4581",67.1656770353668,1,53.45,0
"4582",64.8929233649578,0,36.15,2
"4583",62.6374162207151,1,89.63,3
"4584",65.0357470585055,0,91.34,3
"4585",71.3930133605926,1,38.81,3
"4586",64.1326316179532,0,40.22,0
"4587",67.1245939067188,1,79.83,3
"4588",62.0849975909965,0,79.16,3
"4589",67.5737288475345,1,67.26,3
"4590",67.1122065047031,0,100.82,4
"4591",67.4818168853105,1,21.34,1
"4592",66.7315859032546,1,95.65,2
"4593",72.2512857211248,1,95.63,2
"4594",73.3064178613554,1,91.54,1
"4595",67.3247425909998,1,77.58,0
"4596",66.4916101254132,1,83.31,3
"4597",60.1277146986022,0,51.35,2
"4598",59.5684747962283,0,96.32,2
"4599",73.68689636373,1,43.51,3
"4600",60.6190792798011,0,54.68,0
"4601",67.5243667909513,1,76.59,1
"4602",65.0227542236725,0,55.2,3
"4603",73.3189438641286,1,69.78,1
"4604",73.5910905382953,1,31.92,2
"4605",70.002152722006,1,79.85,2
"4606",72.4736323713904,1,43.16,1
"4607",69.4160010279283,1,41.85,1
"4608",62.7261281363082,0,84.24,1
"4609",61.622461405581,0,26.23,3
"4610",61.1531275062397,0,71.31,2
"4611",68.6878589743238,0,42.5,2
"4612",71.1806252902957,1,67.32,1
"4613",58.9268468015435,0,38.46,1
"4614",66.2541964923071,0,54.4,2
"4615",71.789734978048,1,79.46,0
"4616",63.9972568373702,1,77.56,2
"4617",66.8480124447634,0,44.48,1
"4618",65.1577731820504,0,47.98,1
"4619",75.200768733082,1,87.62,0
"4620",73.5934979716354,1,84.02,1
"4621",62.2501196206325,0,22.83,2
"4622",63.9938199976266,0,38.96,2
"4623",70.4077672302839,1,90.93,1
"4624",62.7656229771172,0,79.17,2
"4625",60.1770143749014,0,95,1
"4626",70.2992169396485,1,40.38,2
"4627",68.8956228083314,1,38.34,1
"4628",62.3747484317536,0,29.58,0
"4629",69.4887446465183,0,22.15,1
"4630",69.3472114301428,1,25.31,1
"4631",73.0680479013948,1,47.18,0
"4632",66.9529089586682,0,20.56,1
"4633",62.1175121527728,0,86.95,1
"4634",61.5384141946847,0,39.3,0
"4635",67.1988396549299,1,68.58,2
"4636",69.851154596178,1,22.01,2
"4637",67.3024932372582,1,32.37,1
"4638",63.6265171172018,0,68.74,3
"4639",65.4895192501351,0,73.75,2
"4640",62.9019086581987,0,68.85,1
"4641",68.5498633673935,1,28.12,2
"4642",69.1806988181599,1,86.6,2
"4643",71.4458906272141,1,57.98,2
"4644",67.924236437991,1,61.97,3
"4645",64.4909526873905,0,72.33,1
"4646",67.8376829264064,1,74.24,2
"4647",66.9983416583072,1,57.45,1
"4648",67.092876900999,0,54.22,1
"4649",64.4049590739337,1,93.89,0
"4650",68.5856543596393,0,61.42,3
"4651",71.488487091751,1,29.28,3
"4652",65.7966550109236,1,25.75,0
"4653",65.5393050807569,0,21.1,1
"4654",70.6905997124364,1,24.38,4
"4655",67.0442629536396,0,42.74,2
"4656",61.8867684800488,1,59.13,1
"4657",73.4071494369205,1,33,3
"4658",62.9586364948346,0,89.46,2
"4659",69.0753863457795,0,79.9,1
"4660",68.9649505039058,1,28.31,1
"4661",65.8785215205874,0,71.15,4
"4662",65.8437083171345,1,69.8,1
"4663",69.8087083633673,1,37.89,2
"4664",67.7611015550376,1,59.05,0
"4665",70.5964493337889,1,92.68,1
"4666",70.1959355323267,1,39.46,3
"4667",70.5535338583947,1,82.7,3
"4668",69.1547763079653,0,36.42,2
"4669",77.5822024280896,1,95.86,1
"4670",65.1510608051894,1,60.34,0
"4671",64.6433982874166,0,79.5,2
"4672",67.2865949402424,0,60.66,2
"4673",67.1269424823649,0,29.89,0
"4674",63.4200848028929,0,82.18,1
"4675",63.0363082590315,0,34.38,0
"4676",62.0171196894682,0,98.3,2
"4677",72.7333643825577,1,67.85,2
"4678",61.8394099612367,0,95.42,2
"4679",67.7593455586961,1,21.46,1
"4680",68.9860338608163,1,55.78,1
"4681",65.1438577770384,0,70.94,2
"4682",60.9878807654831,0,38.74,2
"4683",68.9562318326901,1,43.63,1
"4684",66.1170863147634,0,42.39,2
"4685",64.1658676288427,0,41.1,1
"4686",68.8185916294326,1,49.87,2
"4687",72.988265832355,1,52.58,0
"4688",62.3048896470018,0,26.68,1
"4689",69.2467219026528,1,63.11,1
"4690",67.6756305173529,0,21.27,4
"4691",65.4618457555767,0,78.42,2
"4692",66.5688984557633,0,62.7,1
"4693",74.723126698545,1,59.61,0
"4694",72.0843280411078,1,33.86,2
"4695",63.8686729984056,1,20.08,1
"4696",67.0772417187341,0,22,1
"4697",71.7602502251963,1,86.92,2
"4698",71.157310007438,1,51.25,1
"4699",66.8847936843476,1,85.39,2
"4700",66.4669959291345,0,61.26,4
"4701",70.9133210531341,1,24.35,1
"4702",71.3447701898348,0,83.85,2
"4703",67.4897608845525,1,58.96,3
"4704",66.7960541000555,0,66.3,1
"4705",68.8246320899352,0,27.78,0
"4706",63.7089667286452,0,93.36,2
"4707",66.1915690496835,1,20.25,2
"4708",63.6156591816405,0,48.78,2
"4709",64.23522371572,0,63.76,1
"4710",61.0798210553528,0,94.16,1
"4711",70.0108016253644,1,40.45,0
"4712",68.5262273370714,1,35.23,2
"4713",66.601221724518,0,45.88,1
"4714",66.9007693655904,1,36.45,0
"4715",58.4065828183034,0,46.22,1
"4716",69.0451037721486,1,66.25,3
"4717",71.3376107373356,1,40.77,1
"4718",67.152206773731,1,45.12,3
"4719",66.347208524746,0,98.15,2
"4720",64.1748453978643,0,79.51,3
"4721",72.7610568935084,1,99.14,2
"4722",69.3466461655087,1,95.81,3
"4723",68.7093551927259,1,38.33,1
"4724",67.3948605062261,1,40.76,1
"4725",67.0863251675477,0,53.44,1
"4726",65.8712777290378,0,72.63,1
"4727",63.7268853978579,0,98.3,0
"4728",69.3201685252741,1,99.55,4
"4729",73.4244015334135,1,52.19,1
"4730",64.442520596457,0,22.4,0
"4731",70.6193675533878,1,58.29,2
"4732",75.2171134979878,1,86.63,1
"4733",62.9812894548047,1,84.6,1
"4734",63.027316163154,0,78.99,2
"4735",66.6925448695385,0,65,1
"4736",69.1916592408021,1,30.57,1
"4737",62.2075570989215,0,99.78,2
"4738",64.9163367227333,0,69.7,1
"4739",65.1399569581999,0,27.96,2
"4740",67.6985170994899,1,39.13,0
"4741",73.0413898779421,1,60.32,1
"4742",70.209936661625,1,90.26,1
"4743",66.0509599212374,0,90.63,0
"4744",69.3079551586086,1,77.04,1
"4745",63.6885877363575,0,96.9,4
"4746",74.5280463022591,1,40.99,0
"4747",68.2990643701323,1,24.7,2
"4748",64.2629900910368,0,66.43,2
"4749",73.9966406794719,1,62.53,1
"4750",76.1376271219112,1,73.95,3
"4751",72.1525108037081,1,59.98,3
"4752",69.6930277185145,1,26.36,2
"4753",72.507600237354,1,50.95,2
"4754",67.1655082196142,1,56.99,3
"4755",68.3967076905881,1,92.47,1
"4756",66.6384322001311,1,65.62,1
"4757",69.7324658054077,1,58.08,1
"4758",70.2881961804936,1,62.51,3
"4759",63.4714255405976,0,71.64,0
"4760",71.4878470726632,1,20.45,2
"4761",66.4105340491261,0,97.48,2
"4762",60.459292238231,0,34.11,3
"4763",69.6955686085786,1,22.7,2
"4764",64.9992333763094,0,100.88,2
"4765",66.4649391035119,1,90.1,0
"4766",65.263503032245,1,63.42,0
"4767",63.7887390450867,0,58.11,0
"4768",72.5612983310453,1,57.31,2
"4769",65.5411067004404,1,55.12,2
"4770",71.6498447270684,1,32.75,2
"4771",72.9362763828659,1,99.16,2
"4772",73.1063452841395,1,60.5,2
"4773",74.6791370008291,1,99.83,0
"4774",65.4422990805753,1,94.94,0
"4775",63.2247816682217,1,36.31,1
"4776",61.4512858917423,0,59.07,1
"4777",75.8034540874973,1,38.93,2
"4778",66.0877505029694,0,97.44,1
"4779",68.1502550818407,1,95.38,0
"4780",63.0448629409266,0,92.2,1
"4781",69.0897271768663,1,70.78,1
"4782",61.2234325713909,0,43.43,1
"4783",60.090055908159,0,50.98,1
"4784",65.6107879293077,0,46.32,2
"4785",63.7851289424533,0,40.56,3
"4786",59.7851015692266,0,56.06,1
"4787",70.9156508543703,1,29.16,2
"4788",68.446910652852,1,40,2
"4789",66.5663293452615,1,61.78,1
"4790",68.693687343396,1,62.63,1
"4791",59.8099253212432,0,38.8,1
"4792",70.534613809007,1,20.3,1
"4793",63.9946429401604,1,72.38,2
"4794",67.6082936092965,1,28.76,2
"4795",62.0869119164334,0,84.97,1
"4796",67.459993172627,1,31.91,3
"4797",67.2181754076112,0,98.56,3
"4798",64.5503250757465,0,55.87,3
"4799",68.2690556426724,1,87.74,1
"4800",62.471058993161,0,74.11,0
"4801",65.4690030716666,0,68.88,0
"4802",70.0141588804603,1,26.06,1
"4803",63.2176424130791,0,23.93,0
"4804",64.3032114937638,0,55.85,1
"4805",71.5806088887354,1,78.87,1
"4806",64.5067295828932,0,58.47,3
"4807",74.5382233754255,1,92.76,2
"4808",64.1486489514318,0,88.21,0
"4809",67.4869970569045,1,27.74,1
"4810",62.5069934413533,0,92.22,0
"4811",73.164962455918,1,70.09,1
"4812",61.4401168398319,0,81.33,1
"4813",71.7938306581188,1,45.16,3
"4814",64.9044892394241,0,72.15,3
"4815",67.4589580037492,1,90.1,2
"4816",65.9538121964373,0,94.08,0
"4817",73.5558262906477,1,67.55,3
"4818",62.699134933212,0,80.49,1
"4819",61.8241929912134,0,27.56,0
"4820",67.3883553195531,1,97.55,1
"4821",63.4496013868174,0,92.19,1
"4822",62.4355635263802,0,72.98,2
"4823",69.9470634497854,1,48.78,2
"4824",62.2015784515605,0,82.13,2
"4825",71.6808860046931,1,39.87,1
"4826",65.5606186365825,1,65.83,2
"4827",64.9748670618104,0,80.1,4
"4828",69.9699681829597,1,77.87,2
"4829",65.0987850790573,0,39.12,1
"4830",68.1807682533993,1,100.43,1
"4831",67.8404144833448,1,66.22,3
"4832",76.6264443250572,1,72.28,0
"4833",64.038084949825,0,96.61,2
"4834",69.9188499608762,1,85.89,2
"4835",59.9028773451062,0,30.81,0
"4836",65.1577335025493,1,86.03,1
"4837",61.0994364642873,0,52.84,1
"4838",63.4410785316562,0,54.61,2
"4839",64.324434846459,1,41.34,1
"4840",57.9067686014454,0,44.21,2
"4841",62.694101218758,0,32.63,3
"4842",69.0898393207568,1,50.92,2
"4843",68.6280880672425,0,98.95,3
"4844",68.2687064740886,1,38.38,1
"4845",70.3134900520835,1,44.93,2
"4846",70.0829312507709,1,29.85,1
"4847",71.652559442585,1,41.11,1
"4848",69.114822537256,1,49.25,3
"4849",67.6303169246497,1,91.21,2
"4850",64.560417141579,0,100.75,2
"4851",68.6175852894578,1,69.03,3
"4852",62.271032815309,0,45.07,1
"4853",61.227537078817,0,53.07,1
"4854",64.8783916015055,0,75.88,0
"4855",63.727438602836,0,31.89,1
"4856",63.9122015642099,0,23.43,2
"4857",64.3476672461878,0,49.78,3
"4858",67.8105751817828,0,59.2,4
"4859",70.3138631176285,1,21.69,1
"4860",65.340079671706,1,34.36,0
"4861",73.1172881680746,1,33.5,1
"4862",66.6082491601511,0,68.1,3
"4863",59.9959196715126,0,92.67,3
"4864",67.2559576323058,1,95,3
"4865",68.0329454768748,1,74.5,0
"4866",65.935884981063,0,78.33,1
"4867",70.9204184466728,1,74.3,2
"4868",62.5165569897144,0,100.1,1
"4869",67.1640091096537,0,89.2,2
"4870",73.0996934723552,1,35.93,3
"4871",72.9843595607845,1,32.12,1
"4872",71.7133134290843,1,32.05,1
"4873",73.3651800205776,1,24.66,0
"4874",66.0474159794167,0,93.64,2
"4875",61.5568782981923,0,42.54,3
"4876",61.977735076498,0,32.8,4
"4877",71.3443258802007,1,62.09,3
"4878",65.4270910222173,1,91.53,2
"4879",64.797306577969,0,94.71,3
"4880",68.9745538250442,1,63.12,2
"4881",63.0907022643657,0,51.77,2
"4882",66.6760476706443,1,24.01,2
"4883",59.2838017659823,0,75.46,1
"4884",62.9206136781101,0,92.55,2
"4885",71.6259504594497,1,57.84,1
"4886",68.9203581879403,0,57.53,2
"4887",68.324423673902,1,96.5,2
"4888",75.487523507514,1,76.63,2
"4889",69.2658427907478,1,38.72,2
"4890",63.2849314732052,0,92.29,1
"4891",69.3918911140371,1,37.86,2
"4892",62.0550994542622,0,45.33,2
"4893",72.5646574220603,1,30.48,1
"4894",64.9091624569351,1,36.23,1
"4895",72.101802953562,1,25.53,2
"4896",68.8455529915384,1,52.13,4
"4897",65.8098646298831,0,66.07,1
"4898",73.0925304780507,1,85.45,1
"4899",62.6571995374248,1,27.11,2
"4900",64.448132694308,0,55.62,1
"4901",61.6184244722418,0,63.34,2
"4902",67.3042103382946,1,68.36,0
"4903",60.2719281890388,0,78.12,2
"4904",63.5772765728105,1,94.51,3
"4905",63.2638668446542,0,57.18,1
"4906",67.7618833001134,0,50.64,3
"4907",64.7847852101268,0,36.65,3
"4908",68.6873136478467,1,49.44,3
"4909",68.5950869912061,1,69.34,4
"4910",64.658860889174,0,82.02,1
"4911",59.0172798506272,0,69.13,2
"4912",60.3198247793355,0,70.01,1
"4913",61.3430308100192,0,61.86,1
"4914",68.9722434476625,0,54.26,1
"4915",67.9826559486515,1,65.74,3
"4916",62.1176231361014,0,21.35,2
"4917",61.4167949584815,0,31.59,3
"4918",61.6011722270199,0,60.16,2
"4919",63.0823991029724,0,46.77,1
"4920",69.7408711778406,1,73.61,0
"4921",64.4013305279552,0,71.82,0
"4922",69.4303520734727,0,84.07,2
"4923",64.4707728908351,0,84.94,2
"4924",64.9765794640788,1,31.94,2
"4925",66.2856932128791,0,85.77,1
"4926",70.5916500858289,1,71.39,2
"4927",68.9316411237706,0,90.42,2
"4928",68.3654957408569,1,47.35,3
"4929",63.8710693691477,0,92.37,2
"4930",62.9580201445578,0,68.78,1
"4931",69.7856457105151,1,90.92,1
"4932",67.0052877128674,0,39.25,1
"4933",65.7869613521478,0,31.99,4
"4934",69.4397948259175,1,65.52,1
"4935",60.9514456678812,0,49.51,2
"4936",66.7722079833445,0,51.26,1
"4937",66.215856002198,0,87.62,3
"4938",65.3518829385961,0,80.62,1
"4939",69.016241235684,1,100.01,2
"4940",65.824663040025,1,92.85,3
"4941",67.8665734761739,1,73.64,2
"4942",73.6637536414345,1,86.98,1
"4943",65.2997566140559,0,76.97,1
"4944",63.8108265824759,0,84.62,4
"4945",67.3930662796748,1,53.98,0
"4946",69.9411742215103,1,66.48,1
"4947",68.5106803428839,1,84.28,0
"4948",67.1835033061355,0,21.48,2
"4949",67.5871737462759,1,59.42,4
"4950",65.7323311161873,0,34,2
"4951",59.3203925062643,0,60.84,0
"4952",67.4293548275098,1,93.67,1
"4953",64.8841203956268,1,77.15,2
"4954",72.8501860317436,1,36.86,1
"4955",67.5726853196145,0,75.13,2
"4956",69.0038065215892,1,59.96,2
"4957",69.7641495537358,1,23.96,1
"4958",61.3288886800559,0,86.15,2
"4959",68.4313343979088,1,32.49,3
"4960",67.0255327632673,0,47.37,2
"4961",69.8750185199163,1,78.83,2
"4962",69.0589332370763,1,57.79,1
"4963",63.6447995593927,0,90.93,1
"4964",68.4451763408445,0,68.07,2
"4965",61.150375293705,0,63.7,1
"4966",62.4172357734667,0,78.84,2
"4967",61.9954602498641,0,88.41,0
"4968",59.8035668447419,0,68.45,2
"4969",63.425025375503,0,94.58,0
"4970",67.3861375782168,0,36.98,1
"4971",70.2105547129202,1,76.79,1
"4972",66.2311244919811,1,87.15,3
"4973",66.7447786838354,0,42.76,1
"4974",70.3313909549772,1,55.29,0
"4975",71.2174118508053,1,80.38,2
"4976",66.7009173596387,0,91.17,0
"4977",67.0184919466754,0,94.18,2
"4978",69.8881635199077,1,26.32,1
"4979",66.6833750686733,1,76.8,1
"4980",71.228566053001,1,54.87,0
"4981",63.1414692279911,0,66.34,2
"4982",68.2115866590242,1,20.48,1
"4983",71.9757485100053,1,70.16,0
"4984",65.8326216878698,1,28.22,1
"4985",63.8121285133701,0,22.8,2
"4986",72.3068360600963,1,43.75,1
"4987",67.4261726526339,1,92.7,1
"4988",67.8997224950172,1,72.08,2
"4989",62.6829056025009,0,39.48,1
"4990",61.0292547638586,0,54.79,1
"4991",67.6996008994703,0,51.21,2
"4992",62.3292304482798,0,37.74,0
"4993",65.0509734077895,0,57.22,1
"4994",66.6349188108928,0,90.36,1
"4995",63.0582163634593,0,27.94,1
"4996",64.7379216061055,1,90.92,1
"4997",66.7377143446306,1,61.22,3
"4998",67.8092397969187,1,99.63,1
"4999",67.4285749477734,1,51.54,1
"5000",62.1745391685488,0,20.87,3
"5001",73.4898488573284,1,90.85,3
"5002",65.7689924431804,0,78.72,1
"5003",66.3998928621097,0,57.15,1
"5004",64.9725239117246,0,78.91,2
"5005",67.9298062448065,1,28.57,4
"5006",70.1272221387278,1,55.6,3
"5007",67.60795673409,0,35.19,4
"5008",63.7492058107289,0,22.29,2
"5009",62.3005280458083,0,36.09,0
"5010",68.7832194758229,1,97.04,1
"5011",70.2482910128073,1,85.23,1
"5012",64.5132100874522,1,49.31,1
"5013",65.2603334948064,0,100.05,1
"5014",66.1972679554297,1,38.7,1
"5015",68.2333519440369,1,81.55,2
"5016",55.8758006599191,0,35.82,3
"5017",67.8411678833021,0,67.25,1
"5018",61.0278120953782,0,99.53,2
"5019",62.6174559606776,0,91.89,2
"5020",65.470996726006,0,29.88,2
"5021",65.7349843786063,0,45.53,4
"5022",68.3308631256214,1,28.53,2
"5023",73.6610640556427,1,90.2,0
"5024",71.1423057931389,1,97.76,2
"5025",75.6055278815177,1,70.54,1
"5026",72.8875526728134,1,52.21,0
"5027",69.8099429137114,1,57.15,1
"5028",70.5287665607981,1,27.38,0
"5029",66.7589924363685,0,85.43,1
"5030",66.9139785202442,0,86.19,2
"5031",68.0762752087402,1,20.51,3
"5032",71.6300740077208,1,98.03,2
"5033",70.3633852701302,1,51.04,1
"5034",67.9014772115301,0,54.68,1
"5035",61.1920151934843,0,76.92,3
"5036",62.7536283339362,0,38.43,1
"5037",73.6828020532287,1,56.46,1
"5038",64.108656801891,0,52.53,3
"5039",59.1868040895443,0,28.23,2
"5040",62.4773399202917,0,93.29,1
"5041",67.6852662461565,1,46.63,3
"5042",68.2739687761799,1,64.22,1
"5043",68.340260831893,0,25.7,3
"5044",64.8875297567446,0,60.1,1
"5045",68.5108222396336,1,31.17,1
"5046",63.1301991768487,0,24.99,2
"5047",74.1176783558574,1,53.63,1
"5048",62.786571107724,0,20.65,4
"5049",72.3781511575255,1,24.67,3
"5050",69.1981733316034,1,68.61,3
"5051",65.7589646069854,1,32.71,2
"5052",63.9661354815188,0,87.43,2
"5053",64.5779798751958,0,66.73,1
"5054",61.9824705530482,1,88.8,1
"5055",65.8598519464172,0,65.19,1
"5056",64.5468183339774,1,97.62,1
"5057",66.7157240568654,1,99.41,2
"5058",64.651862071235,0,100.33,2
"5059",59.4880121332994,0,57.19,1
"5060",71.014904370798,1,33.07,2
"5061",73.9248570057336,1,35.73,2
"5062",66.3178020421125,0,35.3,1
"5063",66.8511211431007,0,48.82,3
"5064",65.836627252916,1,72.73,0
"5065",72.5176198396652,1,70.79,2
"5066",68.0862542678450,0,56.11,0
"5067",65.228420176366,1,33.65,2
"5068",66.1132230031056,1,76.71,2
"5069",68.6510838498108,1,22.57,1
"5070",63.0481726942899,0,25.2,1
"5071",70.9019004257483,1,91.65,2
"5072",66.40442192438,1,21.91,1
"5073",70.2556131522505,1,30.11,2
"5074",60.1562041693604,0,97.67,2
"5075",59.248512008806,0,96.06,2
"5076",68.8035633173598,1,59.81,1
"5077",67.0891183983006,1,71.03,1
"5078",64.1852226824365,0,45.34,3
"5079",64.3393863428859,0,63.2,3
"5080",70.782712374951,1,72.83,0
"5081",59.2057472086627,0,54.08,2
"5082",61.6443111465961,0,53.17,3
"5083",60.0311406634908,0,59.42,2
"5084",66.9121073981031,0,84.04,2
"5085",69.1365883241368,0,38.94,1
"5086",64.0875783675013,0,65.07,0
"5087",71.3091305153181,1,58.39,2
"5088",67.3042776491259,0,28.82,1
"5089",66.5370854215552,1,68.1,2
"5090",72.6302676838462,1,30.1,2
"5091",67.8954476703848,1,72.34,0
"5092",64.5927609299538,0,52.94,2
"5093",70.1320006221877,1,38.89,1
"5094",62.9275523983586,0,52.3,1
"5095",66.5973728331364,1,76.81,1
"5096",61.7907350862541,0,67.59,3
"5097",70.0670027703098,1,27.47,0
"5098",65.0658876495733,0,77.33,1
"5099",67.9969587686155,1,84.97,2
"5100",64.8378859556926,1,56.72,1
"5101",67.4808601948268,0,75.32,1
"5102",63.7441944525234,1,58.9,0
"5103",68.5198470257147,0,34.91,1
"5104",71.3986101880263,1,98.65,3
"5105",61.8809343882538,0,42.63,2
"5106",66.0128761810223,0,94.02,2
"5107",63.7687437881379,0,34.86,2
"5108",67.562885782294,1,85.5,2
"5109",64.9193887159401,0,36.98,2
"5110",64.6512172441289,0,93.7,4
"5111",66.7283340311624,0,94.47,0
"5112",67.0157359859314,1,20.2,1
"5113",60.6399332717965,0,21.17,3
"5114",71.8215523756135,1,49.81,2
"5115",69.4198550222732,1,45.05,1
"5116",62.9409313028498,0,64.64,1
"5117",68.0111542601066,1,64.35,0
"5118",63.6899788200324,0,85.97,3
"5119",71.3756820339671,1,77.01,1
"5120",61.0068432959503,0,75.91,3
"5121",69.3860324641405,1,74.16,1
"5122",72.0328704009568,1,35.06,2
"5123",65.7943011851121,1,38.99,2
"5124",61.4264809557166,0,41.15,3
"5125",66.9239989412356,1,56.5,2
"5126",68.891464819274,1,82.65,2
"5127",72.3042213444904,1,81.68,0
"5128",64.0799424083938,0,22.97,1
"5129",61.673019834678,0,90.83,1
"5130",60.8512102394848,0,28.63,1
"5131",64.095165414688,1,23.11,2
"5132",66.4973370808024,1,28.82,2
"5133",68.024780197835,0,60.62,1
"5134",62.684169320646,0,26.93,0
"5135",68.2985798564404,1,95.46,2
"5136",64.4321705668049,0,71.58,0
"5137",66.546047576571,0,79.33,1
"5138",65.6708299953635,1,58.83,3
"5139",65.2892985085539,1,21.34,3
"5140",60.1225441521496,0,87.18,2
"5141",71.542834183114,1,54.84,0
"5142",59.688276789783,0,78.26,2
"5143",67.9139958407762,1,32.35,4
"5144",65.5603355144292,1,71.41,3
"5145",70.6643203680231,1,44.78,3
"5146",63.0644088318439,1,73.11,1
"5147",63.6608044391083,0,72.91,2
"5148",63.3689671973815,0,83.97,1
"5149",69.8992532356529,1,33.35,1
